year,exporter_code,exporter,importer_code,importer,value_usd,net_kg,unit_usd_kg,provisional
2022,251,France,440,Lithuania,138693.286,16305.0,8.5062,False
2022,710,South Africa,72,Botswana,136642.516,47218.07,2.8939,False
2022,710,South Africa,643,Russian Federation,135560.885,19440.0,6.9733,False
2022,152,Chile,458,Malaysia,133463.8,23166.0,5.7612,False
2022,842,USA,780,Trinidad and Tobago,132779.0,15798.0,8.4048,False
2022,620,Portugal,442,Luxembourg,129083.941,33718.0,3.8283,False
2022,724,Spain,414,Kuwait,125545.553,11778.0,10.6593,False
2022,251,France,428,Latvia,121888.845,33187.0,3.6728,False
2022,504,Morocco,764,Thailand,120835.625,10485.0,11.5246,False
2022,528,Netherlands,533,Aruba,116424.003,10815.0,10.765,False
2022,124,Canada,70,Bosnia Herzegovina,112855.795,63000.0,1.7914,False
2022,251,France,40,Austria,111349.803,13858.0,8.0351,False
2022,616,Poland,682,Saudi Arabia,110567.0,12150.0,9.1002,False
2022,688,Serbia,208,Denmark,109502.0,14748.0,7.4249,False
2022,124,Canada,56,Belgium,107480.686,37929.0,2.8337,False
2022,124,Canada,156,China,107101.139,24948.0,4.293,False
2022,604,Peru,620,Portugal,107003.61,17280.0,6.1923,False
2022,842,USA,533,Aruba,106898.0,9521.0,11.2276,False
2022,56,Belgium,352,Iceland,106385.769,12000.0,8.8655,False
2022,688,Serbia,251,France,102416.0,14989.0,6.8327,False
2022,484,Mexico,344,"China, Hong Kong SAR",100644.0,13464.0,7.475,False
2022,528,Netherlands,462,Maldives,98996.049,10661.0,9.2858,False
2022,152,Chile,752,Sweden,95864.99,19500.0,4.9162,False
2022,724,Spain,76,Brazil,94264.838,14589.0,6.4614,False
2022,528,Netherlands,458,Malaysia,93259.04,8922.0,10.4527,False
2022,124,Canada,372,Ireland,90930.479,33283.0,2.732,False
2022,528,Netherlands,422,Lebanon,89395.404,9039.0,9.89,False
2022,842,USA,156,China,87500.0,88000.0,0.9943,False
2022,688,Serbia,757,Switzerland,86302.0,18201.0,4.7416,False
2022,842,USA,608,Philippines,86136.0,8669.0,9.9361,False
2022,710,South Africa,699,India,85596.266,5000.0,17.1193,False
2022,528,Netherlands,705,Slovenia,83152.932,12024.0,6.9156,False
2022,616,Poland,702,Singapore,82021.0,11364.0,7.2176,False
2022,842,USA,52,Barbados,80302.0,12443.0,6.4536,False
2022,56,Belgium,203,Czechia,77175.765,10289.52,7.5004,False
2022,484,Mexico,414,Kuwait,75681.0,5033.0,15.037,False
2022,56,Belgium,757,Switzerland,74605.575,9320.0,8.0049,False
2022,528,Netherlands,376,Israel,71763.158,4098.0,17.5118,False
2022,842,USA,214,Dominican Rep.,70361.0,7894.0,8.9132,False
2022,124,Canada,344,"China, Hong Kong SAR",70141.496,13489.0,5.1999,False
2022,504,Morocco,512,Oman,68177.245,13153.5,5.1832,False
2022,620,Portugal,246,Finland,66539.02,10636.0,6.256,False
2022,620,Portugal,208,Denmark,64030.531,9169.0,6.9834,False
2022,124,Canada,699,India,63311.972,19051.0,3.3233,False
2022,276,Germany,56,Belgium,62271.73,10590.0,5.8802,False
2022,724,Spain,292,Gibraltar,62149.603,11116.12,5.5909,False
2022,251,France,348,Hungary,61783.586,15289.0,4.041,False
2022,276,Germany,442,Luxembourg,60775.531,6862.0,8.8568,False
2022,842,USA,414,Kuwait,60745.0,5572.0,10.9018,False
2022,688,Serbia,380,Italy,59513.0,8253.0,7.2111,False
2022,724,Spain,470,Malta,57665.47,33381.2,1.7275,False
2022,56,Belgium,703,Slovakia,56326.526,9406.91,5.9878,False
2022,688,Serbia,499,Montenegro,55109.0,13375.0,4.1203,False
2022,152,Chile,214,Dominican Rep.,49623.76,3567.96,13.9082,False
2022,616,Poland,498,Rep. of Moldova,47848.0,6508.0,7.3522,False
2022,710,South Africa,748,Eswatini,45844.076,6102.88,7.5119,False
2022,616,Poland,496,Mongolia,43812.0,6000.0,7.302,False
2022,842,USA,634,Qatar,43524.0,3499.0,12.439,False
2022,528,Netherlands,51,Armenia,39872.633,4944.0,8.0649,False
2022,484,Mexico,84,Belize,39038.0,7747.0,5.0391,False
2022,604,Peru,116,Cambodia,37584.22,6564.0,5.7258,False
2022,724,Spain,504,Morocco,37447.831,4103.18,9.1265,False
2022,528,Netherlands,368,Iraq,36701.904,3750.0,9.7872,False
2022,604,Peru,56,Belgium,36000.0,7200.0,5.0,False
2022,842,USA,32,Argentina,35491.0,14300.0,2.4819,False
2022,528,Netherlands,48,Bahrain,34978.063,4324.0,8.0893,False
2022,528,Netherlands,818,Egypt,34882.236,3780.0,9.2281,False
2022,710,South Africa,426,Lesotho,34273.112,5080.89,6.7455,False
2022,710,South Africa,462,Maldives,33430.783,4961.0,6.7387,False
2022,620,Portugal,132,Cabo Verde,32471.643,1409.0,23.0459,False
2022,604,Peru,858,Uruguay,32385.95,5310.0,6.099,False
2022,504,Morocco,400,Jordan,31996.795,3255.0,9.83,False
2022,152,Chile,591,Panama,31985.53,3693.18,8.6607,False
2022,56,Belgium,40,Austria,31665.549,3125.38,10.1317,False
2022,620,Portugal,24,Angola,30942.619,2486.0,12.4467,False
2022,251,France,804,Ukraine,29931.388,3434.0,8.7162,False
2022,504,Morocco,156,China,29328.665,2212.2,13.2577,False
2022,724,Spain,804,Ukraine,28811.411,11400.0,2.5273,False
2022,710,South Africa,894,Zambia,28373.022,6308.55,4.4976,False
2022,251,France,620,Portugal,26477.318,4331.0,6.1134,False
2022,710,South Africa,508,Mozambique,26007.692,18492.47,1.4064,False
2022,124,Canada,620,Portugal,25176.044,21000.0,1.1989,False
2022,724,Spain,764,Thailand,25092.78,2197.5,11.4188,False
2022,251,France,752,Sweden,24498.27,2247.0,10.9027,False
2022,504,Morocco,380,Italy,24486.204,4056.0,6.037,False
2022,124,Canada,784,United Arab Emirates,22182.701,7965.0,2.785,False
2022,842,USA,591,Panama,22171.0,3163.0,7.0095,False
2022,616,Poland,100,Bulgaria,21657.0,5400.0,4.0106,False
2022,724,Spain,398,Kazakhstan,20918.98,1623.0,12.8891,False
2022,152,Chile,608,Philippines,20872.2,3600.0,5.7978,False
2022,842,USA,92,Br. Virgin Isds,20847.0,3566.0,5.846,False
2022,504,Morocco,414,Kuwait,20682.514,2594.7,7.9711,False
2022,528,Netherlands,568,M49-568,19276.055,2692.0,7.1605,False
2022,842,USA,218,Ecuador,19194.0,6774.0,2.8335,False
2022,152,Chile,360,Indonesia,18838.92,3840.0,4.906,False
2022,504,Morocco,372,Ireland,18399.296,2274.0,8.0912,False
2022,616,Poland,688,Serbia,18344.0,3600.0,5.0956,False
2022,710,South Africa,690,Seychelles,18166.768,1997.72,9.0938,False
2022,484,Mexico,682,Saudi Arabia,17675.0,1238.0,14.2771,False
2022,688,Serbia,498,Rep. of Moldova,17362.0,4400.0,3.9459,False
2022,842,USA,388,Jamaica,17224.0,3822.0,4.5065,False
2022,56,Belgium,724,Spain,16512.412,2296.51,7.1902,False
2022,616,Poland,414,Kuwait,16125.0,2027.0,7.9551,False
2022,251,France,688,Serbia,15887.45,1748.0,9.0889,False
2022,251,France,705,Slovenia,15666.144,1551.0,10.1007,False
2022,152,Chile,188,Costa Rica,15358.95,1485.0,10.3427,False
2022,724,Spain,512,Oman,15201.547,1753.5,8.6693,False
2022,842,USA,60,Bermuda,14522.0,2247.0,6.4628,False
2022,276,Germany,837,M49-837,13873.458,2020.0,6.868,False
2022,528,Netherlands,288,Ghana,13097.819,1316.0,9.9527,False
2022,251,France,392,Japan,12893.993,1375.0,9.3774,False
2022,124,Canada,702,Singapore,12429.75,2591.0,4.7973,False
2022,724,Spain,352,Iceland,11896.29,1122.0,10.6028,False
2022,710,South Africa,24,Angola,11888.037,2533.1,4.6931,False
2022,152,Chile,784,United Arab Emirates,11753.0,3240.0,3.6275,False
2022,152,Chile,170,Colombia,11681.17,2770.2,4.2167,False
2022,616,Poland,300,Greece,11657.0,2100.0,5.551,False
2022,842,USA,320,Guatemala,11570.0,2667.0,4.3382,False
2022,152,Chile,320,Guatemala,11310.0,1170.0,9.6667,False
2022,842,USA,344,"China, Hong Kong SAR",10800.0,1261.0,8.5646,False
2022,688,Serbia,807,North Macedonia,10777.0,1237.0,8.7122,False
2022,124,Canada,360,Indonesia,10621.143,2212.0,4.8016,False
2022,842,USA,662,Saint Lucia,10254.0,1563.0,6.5605,False
2022,710,South Africa,400,Jordan,10202.647,1851.0,5.512,False
2022,56,Belgium,380,Italy,10021.885,1717.94,5.8337,False
2022,276,Germany,440,Lithuania,9974.659,1200.0,8.3122,False
2022,528,Netherlands,690,Seychelles,9633.289,1043.0,9.2361,False
2022,124,Canada,764,Thailand,9161.351,1909.0,4.799,False
2022,710,South Africa,116,Cambodia,9078.646,2315.0,3.9217,False
2022,152,Chile,660,Anguilla,8921.41,2448.0,3.6444,False
2022,710,South Africa,800,Uganda,8887.277,5246.25,1.694,False
2022,616,Poland,51,Armenia,8720.0,2775.0,3.1423,False
2022,688,Serbia,191,Croatia,8276.0,1760.0,4.7023,False
2022,842,USA,222,El Salvador,7740.0,2178.0,3.5537,False
2022,528,Netherlands,860,Uzbekistan,7708.316,1155.0,6.6739,False
2022,616,Poland,705,Slovenia,6576.0,2000.0,3.288,False
2022,604,Peru,634,Qatar,6302.84,1147.5,5.4927,False
2022,616,Poland,417,Kyrgyzstan,5694.0,34848.0,0.1634,False
2022,124,Canada,634,Qatar,5361.28,1118.0,4.7954,False
2022,710,South Africa,566,Nigeria,5330.752,1070.0,4.982,False
2022,616,Poland,398,Kazakhstan,5279.0,5155.0,1.0241,False
2022,56,Belgium,826,United Kingdom,2876.588,2080.0,1.383,False
2022,152,Chile,604,Peru,2594.64,19584.0,0.1325,False
2022,710,South Africa,404,Kenya,2260.597,1694.0,1.3345,False
2022,604,Peru,380,Italy,2193.051,1127.711,1.9447,False
2022,528,Netherlands,50,Bangladesh,1956.564,2015.0,0.971,False
2023,604,Peru,842,USA,957304001.56,112766548.0,8.4893,False
2023,604,Peru,528,Netherlands,356183633.04,45591416.0,7.8125,False
2023,484,Mexico,842,USA,288120958.0,54050199.0,5.3306,False
2023,842,USA,124,Canada,279143682.0,53350339.0,5.2323,False
2023,152,Chile,842,USA,196138726.991,41890722.566,4.6822,False
2023,124,Canada,842,USA,186222596.483,79937920.0,2.3296,False
2023,724,Spain,276,Germany,148887991.858,21130732.0,7.046,False
2023,528,Netherlands,276,Germany,143168762.489,19731708.0,7.2558,False
2023,604,Peru,156,China,129313272.77,16537508.5,7.8194,False
2023,504,Morocco,724,Spain,83921216.684,17532550.4,4.7866,False
2023,604,Peru,344,"China, Hong Kong SAR",82005334.36,9522318.0,8.6119,False
2023,604,Peru,826,United Kingdom,81605651.68,12890825.4,6.3305,False
2023,616,Poland,276,Germany,72399824.0,11105917.0,6.519,False
2023,152,Chile,528,Netherlands,69743828.413,17204467.87,4.0538,False
2023,724,Spain,528,Netherlands,69031107.402,10352298.2,6.6682,False
2023,504,Morocco,528,Netherlands,66872713.403,10004177.1,6.6845,False
2023,724,Spain,826,United Kingdom,66006309.819,8935896.1,7.3866,False
2023,344,"China, Hong Kong SAR",156,China,64733939.24,11084300.0,5.8401,False
2023,504,Morocco,826,United Kingdom,60251480.041,10895826.62,5.5298,False
2023,528,Netherlands,56,Belgium,58419889.302,7499538.0,7.7898,False
2023,710,South Africa,528,Netherlands,54122252.122,8945030.0,6.0505,False
2023,724,Spain,616,Poland,52571479.701,7109637.3,7.3944,False
2023,528,Netherlands,616,Poland,51018328.793,6854609.0,7.4429,False
2023,710,South Africa,826,United Kingdom,45801033.74,8352989.8,5.4832,False
2023,528,Netherlands,757,Switzerland,36400604.256,3229334.0,11.2719,False
2023,152,Chile,826,United Kingdom,31752388.06,6409669.32,4.9538,False
2023,724,Spain,380,Italy,31215894.31,4396966.0,7.0994,False
2023,724,Spain,251,France,29413912.676,4061895.0,7.2414,False
2023,616,Poland,826,United Kingdom,27269888.0,4274861.0,6.3791,False
2023,152,Chile,410,Rep. of Korea,25807448.27,2932583.666,8.8002,False
2023,504,Morocco,276,Germany,23641451.146,3360932.6,7.0342,False
2023,152,Chile,156,China,22235412.19,3995826.3,5.5647,False
2023,724,Spain,757,Switzerland,20854880.406,2242281.0,9.3007,False
2023,528,Netherlands,208,Denmark,20660025.507,2193033.0,9.4208,False
2023,276,Germany,40,Austria,20332362.476,2708164.0,7.5078,False
2023,152,Chile,276,Germany,19554401.256,4684648.66,4.1741,False
2023,504,Morocco,251,France,19453350.768,3136673.1,6.2019,False
2023,528,Netherlands,724,Spain,19101035.111,2539428.0,7.5218,False
2023,528,Netherlands,826,United Kingdom,18597346.668,3027060.0,6.1437,False
2023,528,Netherlands,643,Russian Federation,18275650.872,1820871.0,10.0368,False
2023,528,Netherlands,579,Norway,18062048.419,1680467.0,10.7482,False
2023,688,Serbia,528,Netherlands,16887691.0,2822495.0,5.9832,False
2023,528,Netherlands,40,Austria,16368418.454,1459846.0,11.2124,False
2023,620,Portugal,528,Netherlands,16263784.089,2545755.0,6.3886,False
2023,604,Peru,124,Canada,15724417.43,1730774.86,9.0852,False
2023,710,South Africa,276,Germany,14848721.046,1840204.4,8.0691,False
2023,528,Netherlands,380,Italy,14637957.236,1722346.0,8.4988,False
2023,528,Netherlands,372,Ireland,14312148.294,2338701.0,6.1197,False
2023,528,Netherlands,246,Finland,14304566.438,1599310.0,8.9442,False
2023,620,Portugal,724,Spain,13889731.245,2221278.0,6.253,False
2023,528,Netherlands,251,France,13752787.493,1651261.0,8.3287,False
2023,251,France,757,Switzerland,12484452.065,1283083.0,9.73,False
2023,710,South Africa,784,United Arab Emirates,12383235.789,1531960.1,8.0833,False
2023,724,Spain,56,Belgium,11230176.178,1490759.0,7.5332,False
2023,528,Netherlands,642,Romania,11143903.647,1356131.0,8.2174,False
2023,724,Spain,40,Austria,11087720.411,1412026.3,7.8523,False
2023,528,Netherlands,752,Sweden,10676347.958,1917456.0,5.568,False
2023,616,Poland,528,Netherlands,10617011.0,2056975.0,5.1615,False
2023,604,Peru,490,"Other Asia, nes",10417018.2,1289112.2,8.0808,False
2023,56,Belgium,643,Russian Federation,10294446.036,1015314.12,10.1392,False
2023,604,Peru,724,Spain,10157321.14,1453675.1,6.9873,False
2023,528,Netherlands,203,Czechia,9550705.156,1083748.0,8.8127,False
2023,504,Morocco,616,Poland,9523510.952,1003662.0,9.4888,False
2023,251,France,528,Netherlands,9069064.296,1102966.0,8.2224,False
2023,56,Belgium,528,Netherlands,8967177.003,1291678.07,6.9423,False
2023,504,Morocco,643,Russian Federation,8349519.663,875718.0,9.5345,False
2023,504,Morocco,344,"China, Hong Kong SAR",8283269.78,604971.8,13.692,False
2023,251,France,276,Germany,8164829.441,1256040.0,6.5005,False
2023,276,Germany,246,Finland,8147917.717,935980.0,8.7052,False
2023,620,Portugal,251,France,7818322.523,1053570.0,7.4208,False
2023,710,South Africa,724,Spain,7758965.661,1182815.0,6.5597,False
2023,484,Mexico,392,Japan,7734783.0,683565.0,11.3154,False
2023,616,Poland,380,Italy,7471448.0,1038720.0,7.1929,False
2023,251,France,380,Italy,6960448.813,903755.0,7.7017,False
2023,724,Spain,203,Czechia,6832076.308,1031056.4,6.6263,False
2023,616,Poland,428,Latvia,6801149.0,908440.0,7.4866,False
2023,616,Poland,752,Sweden,6791112.0,746593.0,9.0961,False
2023,688,Serbia,616,Poland,6709637.0,1103472.0,6.0805,False
2023,710,South Africa,702,Singapore,6584230.097,1064576.26,6.1848,False
2023,504,Morocco,579,Norway,6475409.503,1040515.4,6.2233,False
2023,504,Morocco,784,United Arab Emirates,6415494.129,969799.0,6.6153,False
2023,724,Spain,703,Slovakia,6311541.203,818765.0,7.7086,False
2023,152,Chile,124,Canada,6004118.49,1083026.79,5.5438,False
2023,724,Spain,620,Portugal,5781254.353,1653956.5,3.4954,False
2023,724,Spain,348,Hungary,5709150.712,732989.0,7.7889,False
2023,276,Germany,528,Netherlands,5622324.8,618006.0,9.0975,False
2023,842,USA,410,Rep. of Korea,5598460.0,604177.0,9.2663,False
2023,604,Peru,764,Thailand,5551160.54,746895.2,7.4323,False
2023,616,Poland,579,Norway,5375271.0,566120.0,9.4949,False
2023,276,Germany,757,Switzerland,5331776.983,495829.0,10.7533,False
2023,616,Poland,208,Denmark,5320107.0,640798.0,8.3023,False
2023,251,France,616,Poland,5173143.019,640490.0,8.0769,False
2023,528,Netherlands,440,Lithuania,5106777.629,623267.0,8.1936,False
2023,842,USA,490,"Other Asia, nes",5066528.0,505332.0,10.0261,False
2023,276,Germany,203,Czechia,4952214.464,627720.0,7.8892,False
2023,56,Belgium,246,Finland,4866633.199,475922.93,10.2257,False
2023,251,France,826,United Kingdom,4837541.609,807417.0,5.9914,False
2023,528,Netherlands,428,Latvia,4790797.419,577337.0,8.2981,False
2023,724,Spain,642,Romania,4752063.349,856493.6,5.5483,False
2023,152,Chile,490,"Other Asia, nes",4741660.58,603566.78,7.8561,False
2023,842,USA,392,Japan,4706574.0,731983.0,6.4299,False
2023,710,South Africa,344,"China, Hong Kong SAR",4678776.453,572241.43,8.1762,False
2023,528,Netherlands,620,Portugal,4657713.796,522206.0,8.9193,False
2023,504,Morocco,702,Singapore,4558073.384,430892.8,10.5782,False
2023,604,Peru,76,Brazil,4463428.0,721181.7,6.189,False
2023,616,Poland,203,Czechia,4376370.0,597434.0,7.3253,False
2023,724,Spain,191,Croatia,4313686.18,557646.5,7.7355,False
2023,724,Spain,372,Ireland,4266722.673,523242.0,8.1544,False
2023,688,Serbia,643,Russian Federation,4225854.0,668789.0,6.3187,False
2023,504,Morocco,124,Canada,4172387.506,650912.14,6.4101,False
2023,152,Chile,392,Japan,4018660.18,385589.5,10.4221,False
2023,528,Netherlands,352,Iceland,3948216.684,361579.0,10.9194,False
2023,724,Spain,376,Israel,3837864.236,371116.8,10.3414,False
2023,710,South Africa,458,Malaysia,3641707.956,549837.9,6.6232,False
2023,710,South Africa,682,Saudi Arabia,3609371.798,441836.42,8.169,False
2023,528,Netherlands,300,Greece,3572077.932,340132.0,10.502,False
2023,724,Spain,752,Sweden,3526083.857,454886.8,7.7516,False
2023,620,Portugal,276,Germany,3488338.002,529876.0,6.5833,False
2023,724,Spain,208,Denmark,3468849.022,484054.7,7.1662,False
2023,688,Serbia,276,Germany,3413880.0,506247.0,6.7435,False
2023,152,Chile,724,Spain,3369349.22,742659.44,4.5369,False
2023,276,Germany,703,Slovakia,3367223.534,344411.0,9.7768,False
2023,724,Spain,705,Slovenia,3011007.591,341852.6,8.8079,False
2023,504,Morocco,682,Saudi Arabia,2988412.584,477370.4,6.2602,False
2023,528,Netherlands,100,Bulgaria,2971936.003,343401.0,8.6544,False
2023,276,Germany,616,Poland,2958706.869,327430.0,9.0362,False
2023,152,Chile,376,Israel,2924362.72,419429.66,6.9722,False
2023,842,USA,484,Mexico,2901099.0,667183.0,4.3483,False
2023,528,Netherlands,703,Slovakia,2828750.088,312443.0,9.0537,False
2023,604,Peru,643,Russian Federation,2763694.93,249109.7,11.0943,False
2023,724,Spain,246,Finland,2759012.446,417881.0,6.6024,False
2023,616,Poland,112,Belarus,2748905.0,1075428.0,2.5561,False
2023,710,South Africa,372,Ireland,2706714.801,350000.2,7.7335,False
2023,124,Canada,528,Netherlands,2693263.734,1098203.0,2.4524,False
2023,616,Poland,233,Estonia,2628336.0,478738.0,5.4901,False
2023,616,Poland,724,Spain,2495271.0,452913.631,5.5094,False
2023,616,Poland,703,Slovakia,2447520.0,406069.0,6.0274,False
2023,276,Germany,752,Sweden,2436519.338,245069.0,9.9422,False
2023,604,Peru,702,Singapore,2297480.91,362428.0,6.3391,False
2023,604,Peru,170,Colombia,2227811.79,380909.9,5.8487,False
2023,604,Peru,682,Saudi Arabia,2183958.6,309903.3,7.0472,False
2023,276,Germany,208,Denmark,2081272.808,250077.0,8.3225,False
2023,616,Poland,804,Ukraine,2066803.0,699598.0,2.9543,False
2023,528,Netherlands,784,United Arab Emirates,2059387.457,215886.0,9.5392,False
2023,56,Belgium,442,Luxembourg,2020426.578,218061.71,9.2654,False
2023,710,South Africa,634,Qatar,1997956.214,230263.86,8.6768,False
2023,710,South Africa,251,France,1982141.681,226771.1,8.7407,False
2023,616,Poland,372,Ireland,1979377.0,357890.0,5.5307,False
2023,152,Chile,76,Brazil,1973178.69,334819.9,5.8933,False
2023,504,Morocco,458,Malaysia,1956051.193,169807.8,11.5192,False
2023,710,South Africa,414,Kuwait,1908997.771,160380.12,11.903,False
2023,504,Morocco,620,Portugal,1901368.504,277950.1,6.8407,False
2023,528,Netherlands,191,Croatia,1882176.181,280820.134,6.7024,False
2023,504,Morocco,428,Latvia,1869823.786,231346.0,8.0824,False
2023,616,Poland,440,Lithuania,1827554.0,307026.0,5.9524,False
2023,604,Peru,276,Germany,1816046.04,221567.0,8.1964,False
2023,724,Spain,344,"China, Hong Kong SAR",1784149.838,176793.2,10.0917,False
2023,616,Poland,757,Switzerland,1772016.0,225479.0,7.8589,False
2023,724,Spain,440,Lithuania,1726726.83,239107.0,7.2216,False
2023,152,Chile,32,Argentina,1696796.3,310855.9,5.4585,False
2023,724,Spain,100,Bulgaria,1691401.535,500881.1,3.3769,False
